,id_processo,data,status,tipo_da_acao,comarca,tipo_movimento,julgamento
2088,5844,2016-10-11,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
2089,7073,2016-05-11,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
2090,332,2016-09-11,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,True
2091,6995,2021-09-14,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,True
2092,517,2017-09-04,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
2093,2680,2022-12-08,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
2094,5609,2019-08-16,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
2095,5510,2021-09-29,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
2096,423,2022-09-23,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
2097,4479,2018-04-16,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
2098,3139,2019-03-25,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
2099,368,2017-04-06,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
2100,8607,2020-06-04,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
2101,9329,2018-05-07,Arquivado,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
2102,3185,2021-03-09,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
2103,9884,2021-01-06,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
2104,204,2022-01-28,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
2105,636,2018-09-01,Arquivado,Ação Civil Pública,Comarca de Santo André,Processo iniciado,False
2106,1907,2017-10-31,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
2107,3261,2022-11-20,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
2108,5788,2017-04-04,Em andamento,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
2109,2953,2016-12-27,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
2110,489,2019-06-23,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
2111,2529,2018-03-24,Concluído,Ação Penal,Comarca de Osasco,Execução de sentença,True
2112,1557,2017-12-01,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
2113,7729,2019-10-17,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
2114,23,2022-01-17,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
2115,8456,2016-08-01,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
2116,6570,2018-05-28,Arquivado,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
2117,2581,2022-11-22,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
2118,9640,2018-04-20,Em andamento,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
2119,613,2018-12-08,Concluído,Ação de Indenização,Comarca de Santo André,Processo iniciado,False
2120,3831,2020-09-15,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
2121,1871,2016-09-15,Em andamento,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,True
2122,1820,2021-08-18,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
2123,7841,2016-02-27,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
2124,7043,2018-04-21,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
2125,1424,2021-03-05,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
2126,858,2021-06-03,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,True
2127,2793,2022-09-05,Concluído,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
2128,6585,2017-11-05,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
2129,4135,2017-03-24,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
2130,5660,2020-03-14,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,False
2131,8855,2020-04-15,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
2132,4643,2022-01-12,Arquivado,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
2133,7557,2016-11-22,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
2134,1050,2016-02-10,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
2135,6472,2018-12-08,Em andamento,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
2136,866,2017-04-28,Em andamento,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
2137,4082,2021-04-25,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
2138,5208,2019-03-09,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
2139,5399,2017-08-21,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
2140,787,2021-04-03,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
2141,7806,2019-09-06,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
2142,3858,2017-03-13,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,True
2143,650,2020-11-29,Concluído,Ação Penal,Comarca de Santo André,Execução de sentença,True
2144,8360,2018-04-21,Em andamento,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
2145,8367,2022-06-09,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,True
2146,681,2017-02-16,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,False
2147,9654,2019-08-30,Concluído,Ação Penal,Comarca de São Paulo,Processo iniciado,False
2148,3948,2021-03-17,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,False
2149,2313,2016-07-28,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,False
2150,7232,2017-08-13,Em andamento,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,True
2151,6229,2019-09-04,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
2152,3105,2019-05-09,Arquivado,Ação Penal,Comarca de São Paulo,Execução de sentença,True
2153,693,2020-12-20,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
2154,2236,2016-10-20,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
2155,2270,2019-12-22,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
2156,1684,2020-05-20,Concluído,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
2157,6382,2022-01-13,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
2158,3421,2021-09-16,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
2159,3181,2018-05-20,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
2160,2821,2022-08-29,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
2161,6234,2016-05-18,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
2162,7808,2019-12-18,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
2163,1496,2018-07-13,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
2164,7267,2016-08-28,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
2165,1447,2018-08-24,Concluído,Ação Penal,Comarca de Santo André,Processo iniciado,False
2166,4898,2018-04-03,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
2167,3179,2019-12-31,Concluído,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
2168,6978,2022-05-15,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
2169,2209,2022-11-21,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
2170,7894,2020-04-21,Em andamento,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
2171,4060,2022-12-22,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
2172,5813,2016-11-20,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
2173,5146,2022-01-17,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
2174,9635,2021-01-23,Concluído,Ação Penal,Comarca de São Paulo,Execução de sentença,True
2175,2442,2021-08-21,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
2176,9795,2018-08-27,Em andamento,Ação Penal,Comarca de São Paulo,Processo iniciado,False
2177,7659,2016-12-13,Concluído,Ação de Indenização,Comarca de São Paulo,Execução de sentença,True
2178,4648,2022-06-14,Concluído,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
2179,5187,2016-01-14,Concluído,Ação Penal,Comarca de Santo André,Processo iniciado,False
2180,3584,2022-06-07,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
2181,3173,2018-03-19,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
2182,2876,2022-08-19,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
2183,3186,2022-06-18,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
2184,1797,2022-12-14,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
2185,3499,2017-01-26,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
2186,5455,2017-09-21,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
2187,1008,2020-02-26,Em andamento,Ação Penal,Comarca de Santo André,Processo iniciado,True
2188,2090,2021-07-28,Em andamento,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
2189,5224,2020-11-16,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
2190,2280,2020-10-14,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,True
2191,4594,2018-12-18,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
2192,8202,2022-06-11,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
2193,4087,2022-07-15,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
2194,4046,2020-02-14,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
2195,4799,2018-06-23,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
2196,341,2020-04-15,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
2197,7503,2022-09-20,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,True
2198,538,2017-09-07,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
2199,6596,2022-09-30,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
2200,4623,2022-03-30,Em andamento,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
2201,8662,2022-10-15,Em andamento,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
2202,7215,2019-11-10,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
2203,7070,2017-04-13,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
2204,1237,2016-04-05,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
2205,7288,2018-11-02,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
2206,603,2021-02-28,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
2207,1214,2018-01-26,Arquivado,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
2208,6160,2020-11-17,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
2209,3635,2018-12-25,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
2210,2513,2019-01-27,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
2211,6218,2022-06-23,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,True
2212,8907,2016-11-05,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
2213,1393,2022-08-08,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
2214,4956,2019-12-29,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
2215,9684,2020-05-07,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
2216,6499,2018-10-23,Arquivado,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
2217,7526,2020-07-02,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
2218,8927,2020-10-26,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
2219,9735,2016-08-21,Em andamento,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
2220,5599,2017-10-25,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
2221,5586,2019-07-03,Concluído,Ação Penal,Comarca de Santo André,Execução de sentença,True
2222,3272,2019-11-19,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
2223,3390,2018-01-03,Concluído,Ação Penal,Comarca de São Paulo,Processo iniciado,False
2224,4810,2018-08-26,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,True
2225,1685,2018-08-03,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
2226,8299,2020-07-02,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
2227,2802,2022-09-10,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,False
2228,1110,2021-01-15,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
2229,9587,2017-09-21,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
2230,6703,2020-10-21,Arquivado,Ação Penal,Comarca de Santo André,Execução de sentença,False
2231,2080,2019-09-04,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
2232,6358,2018-12-07,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
2233,7731,2022-08-19,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
2234,847,2018-02-05,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
2235,806,2020-08-20,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,False
2236,1156,2020-12-19,Concluído,Ação de Indenização,Comarca de Santo André,Processo iniciado,False
2237,9183,2022-01-27,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
2238,5284,2016-06-10,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
2239,6470,2018-07-17,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
2240,8724,2016-08-13,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,True
2241,4653,2022-09-09,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,True
2242,978,2019-01-01,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
2243,6929,2016-10-31,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
2244,9512,2022-03-28,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
